"","Treatment","SproutN","BunchN","GrapeW","WoodW","SPAD06","NDVI06","SPAD08","NDVI08","Acid","Potass","Brix","pH","Anthoc","Polyph"
"501","T8a",0.1352526488265,-0.34464294586804,-0.236594920081246,0.211739227573956,0.0998038378292827,0.105441274843338,0.142878942917513,-0.0263358150367251,0.157638955659324,-0.247067582116756,-0.0599868821053949,-0.019981078366261,0.10742516837424,0.0169040506672863
"502","T3b",-0.269178378177888,-0.0215541798015284,-0.874000744026482,-0.850373481537894,-0.101686613454018,-0.0323110652422504,-0.205081503390994,-0.250976782148194,-0.053318525137864,-0.197187628437212,0.214443931414522,-0.020823750381715,0.748130120849497,0.0118291417424559
"503","T8b",0.186550417478916,0.22158090650125,0.856650287329982,0.645888642668113,0.223824503272175,0.06389417119313,0.164456328870734,0.148466538043604,-0.283202776957946,0.181686104915081,0.107315709047516,0.082711901959615,0.302269620006061,0.254834273187159
"504","T3b",-0.254712864795983,0.20701503905759,-0.438793941105067,-0.120295956649476,-0.0688806096682809,0.0410893012865383,-0.0770239238422418,-0.0710934436769901,0.119845616651372,0.09985436415796,0.0936101325561631,-0.0251833406298536,-0.331240156517484,0.0344487397196479
"505","T1a",-0.31568478327498,0.36647507652245,0.464649564488516,0.328124069620108,0.0425833450502743,-0.0606036410925853,-0.0336193484484347,0.0535377940700159,-0.00260721552195356,-0.201028194764029,-0.0109344353204312,-0.0307310928827563,-0.0795960997735166,-0.234380499440276
"506","T6b",0.353661038740746,-0.0428660660685046,0.23798706070004,-0.0813752344392457,0.147994682632725,0.0516059536487992,0.143440117416454,0.0205482409973694,-0.314239261907077,0.035134336399755,0.0756294417980026,0.0425526378913209,0.719004883414663,0.405778329325867
"507","T2a",-0.17078148717574,-0.577577557671898,-0.690041786713182,0.279136787782083,0.0494245948320129,-0.0891540451386553,0.0192058423225974,-0.0409209572882126,0.0171473228636025,0.248380340586263,-0.0637537844320864,-0.0255173998845579,0.506093311677595,0.325628348090035
"508","T1a",-0.0594274048279459,0.607653883483768,0.16713326455702,0.161902411568152,-0.050828798431407,0.0283275111491666,0.0473817205378996,0.109773259664378,-0.0995674917085292,-0.282589011187182,0.0127136193151625,0.00790832672041966,-0.0230351416483149,-0.217966799230156
"509","T1a",-0.0517001265062516,-0.16227279270327,-0.452599860751693,0.157000746744349,-0.0290540846549435,0.102973063602939,0.0427274178681131,0.0566668608900793,0.0132531117190517,0.218127682501447,-0.0334176164562439,0.0111879363333818,-0.100889957136495,-0.0931658013592697
"510","T4b",-0.029853413940129,-0.397331550295525,-0.230372241825235,-0.206761927179645,-0.101770292331901,0.0481020919768092,0.0226677486250706,0.113233429820428,-0.093966542565349,-0.000294294493973796,0.070042298638258,-0.00740888514634591,0.467473428203585,0.0369050367476208
"511","T4b",-0.0336490789924545,-0.286897605439939,0.306106320165005,0.480944487761372,0.068271328694628,-0.0359837680047647,-0.0459216024302055,0.0297959107812994,-0.0390299333023309,-0.0219931075009367,0.0159740356679566,0.030433209155861,0.24687338047977,0.21261305060451
"512","T6a",0.0740702584753806,-0.0992998335562049,-0.150330505162617,0.00958545038228391,0.0664705537940834,0.0889728087645983,-0.0400310534353409,-0.0310154697965214,-0.077074275564013,0.258995151020733,-0.0140933186058524,0.0146020078375471,-0.0591565062653701,-0.136588373206908
"513","T7a",-0.180423965489628,-0.213708411770703,-1.41635385616934,-1.39299246992367,-0.346401697241199,-0.280261427614075,-0.211692167699846,-0.0373512410580812,0.172532531484276,-0.0728342643191651,0.0828064537143611,-0.0524360641141825,0.731538333744923,0.464370908708841
"514","T5b",0.297817165864847,0.29972448311986,0.618605096214965,0.751340365276769,0.176976325485151,0.104660186555649,0.155338419382158,0.284247876493305,-0.261638338779543,-0.182793057425127,-0.0133014301985898,0.0676202257258876,-0.374513497359864,0.0115736570200177
"515","T8a",-0.109467687061892,-0.335749758660126,-0.113471215650784,0.142988718730125,0.033345697632718,-0.0427586163122685,0.201531488945813,0.0346397239511587,-0.13861805515187,-0.286185373065746,-0.00485486049918712,0.0119505982132606,0.19827428553988,-0.0535818531669453
"516","T6b",0.181508282443011,0.0441716019221639,0.379410683088981,0.594288626438002,0.108568899720504,0.00156706729755196,0.0567778171596437,0.239923524684304,-0.0131850066956783,-0.097042537826553,0.0666713354425343,0.0272797273990382,-0.379356194132202,0.0137658402670896
"517","T6b",0.0978951523948659,-0.0831240809851618,0.279601943990336,-0.238239417674144,0.0350915541463404,0.0760769874074185,-0.0692170885690674,-0.0498161850559926,-0.285889064735576,-0.344943159761252,-0.0258302277388411,0.0218076477153849,0.0547019943653343,-0.369511581373865
"518","T5a",-0.0898977953316297,0.377312414608057,0.233837606680815,-0.571367798455828,-0.0898190037846887,-0.139985492820427,-0.1973152186498,0.0753311586508414,0.154763472588449,0.0288339748167054,-0.0604825181836255,-0.024745102143868,-0.279667280752205,0.134512439383755
"519","T8b",-0.184448023486189,-0.523037144066829,-0.646481471710344,-0.174423576042538,-0.101321551507806,-0.122439036001903,-0.0998489077496016,0.0351032135172088,0.0376005898123823,0.0834414504426355,0.0168571203613739,-0.00593432192851469,0.183624377293812,0.201420915412117
"520","T1a",0.0717886874633641,0.275499613361261,0.284073064796832,-0.110162912439007,0.00111031922526642,0.0605165406590486,0.0151468131891236,-0.00773118109896858,0.111950237586733,0.241720713272504,-0.0319166583258076,0.00910018746882359,0.137968611165486,0.313486164632526
"521","T1b",0.00437348793586437,0.439013280396437,0.496047216972195,0.286934286853233,0.269393181842795,0.0359446791500349,0.0143589418298997,-0.0854423679351623,0.189916940046232,0.0676979313248973,-0.0166289731813089,-0.0496373144669165,-0.0699307490857109,-0.22031122713279
"522","T6b",0.403315129699197,0.280568594971965,0.249004370459463,0.529947216009651,0.0484810765644044,-0.12231436207217,-0.0278064661282512,-0.0903721888227873,-0.00850555873865375,0.0615201568965854,-0.0511554697020963,0.00327456987140558,-0.0777922090421469,0.218232402345822
"523","T6a",0.122834169147753,-0.211094100811712,-0.121768403992759,-0.384567822849648,-0.0621457387244421,0.0554772725682242,-0.0366508592405733,0.215016167393409,-0.158947159336284,-0.054787103492485,0.0360630963063774,0.061119909992151,-0.364172160569672,-0.127411569496036
"524","T7b",-0.299562950307013,0.0569188941006881,-0.217868978988681,-0.24261694318427,0.00798685564351009,0.0260944353958594,0.0468027595083872,-0.0981551951510372,-0.164013880610842,-0.101440894491947,0.149060988309054,0.0627239298646222,0.253403042212725,0.18556723798769
"525","T8b",0.264157604253568,-0.0583158609094483,-0.16899407803627,0.227329827433386,-0.0145948365184354,0.000786099083123226,-0.132362169437599,0.025521008122814,-0.083082548831699,0.0540529973143478,0.0798475974844697,0.0163073632183032,0.393855933770777,0.162964726602644
"526","T4b",-0.0788980486111606,-0.42855521267521,0.314806328161974,0.365647818244592,-0.000419050676708214,0.13765045778158,0.0827745269488443,-0.0076769029961845,0.0750837337878689,-0.211815099234159,0.035848787701393,-0.0200306679717997,-0.280788879615949,-0.429633232028533
"527","T5b",0.189772004023604,0.373980162866996,0.564304486926712,-0.506345061910264,-0.0643660407021441,-0.027627127897593,-0.0653879367721796,-0.0151045714010422,0.0773084546760906,-0.12171075799047,-0.0525696251788702,-0.04295216590707,-0.316629391704316,0.0340367351718919
"528","T5b",-0.050686454776243,0.14804243400111,-0.2900572757766,-0.379328655818883,-0.11231786994086,-0.249616729734863,-0.202266357823963,0.193033427900808,0.0777526382532334,-0.106394675142488,0.0341111726392654,0.00893942567178406,-0.223764495523934,0.312332555504138
"529","T1a",-0.187064019714397,0.143183209857532,0.495138596749026,-0.509187345701081,-0.107987779486566,-0.239629662502854,-0.131651019014924,0.0500331083867501,0.188202350269187,-0.116412296324098,-0.0439878630653717,-0.0717088469710238,0.623607408785884,0.490020468095627
"530","T6a",-0.0154785778948924,0.239539908053759,-0.397331964502289,-0.330585927780723,-0.0992821801681616,0.0497349390629818,-0.0528370194750455,0.042126279784643,0.0509529140395909,0.072570818669464,0.040542502751107,0.00181068784990035,0.533288089307707,0.10801188448508
"531","T4b",-0.233742661643874,-0.278136671147217,-0.937279959931157,-0.552289691673594,-0.154782048077367,-0.0189538478795983,0.00396333320508296,-0.177287929852554,0.12199841730325,0.141019530796721,-0.0409886513969609,0.00972704609068003,-0.103297836157722,0.198393006135593
"532","T4b",-0.173289225126595,-0.406335084057532,-0.363338284201214,0.100604704979185,0.124209133868512,0.0784254461739377,0.0634459349459557,-0.139200601961958,-0.197401783135829,-0.0296253827185783,0.0837006646240639,0.04028860569114,0.438913209884942,0.0526164663252015
"533","T1a",-0.320919433350002,-0.0858711877860696,0.00948506604972818,-0.236868235490399,-0.0914879666507717,-0.151133444944014,-0.13801815024832,-0.100090667786636,0.153698691513257,-0.166935518951972,-0.0933959424340433,-0.0600454737098601,-0.446041002470816,-0.345491286666368
"534","T1a",-0.324232556357394,-0.551402732487777,-0.244729244145417,0.159234437113817,-0.0161766261243462,-0.15421714195299,0.0158793424229936,0.0322639286415416,0.171821241244522,-0.0568273784086021,-0.109646270933522,-0.0524174299192511,0.0290418598600756,0.0709051506911821
"535","T3b",0.0837888484920383,0.341757232881459,0.266245210669105,0.0763236211123897,0.0213170089972415,0.0246657775320741,0.00608637805495795,0.0886008917001796,-0.0453183046509593,-0.0248173212540147,-0.049018824236326,-0.0239076868422666,0.381219195472284,-0.0111165480348477
"536","T6b",-0.100874737264127,-0.299643352016833,-1.07703601664996,-0.350378083537366,0.00789683214928808,-0.24350450869577,-0.243891761163934,-0.0538179813246433,-0.124476211089825,0.25328233697576,0.0564046560266307,0.0392323973216308,-0.466635319618091,-0.402844653425352
"537","T8b",-0.052578731202148,-0.346453682579395,-0.41057262111761,0.289363429160987,0.15939928713527,-0.125804962233286,0.0874672165984067,-0.204988850258816,0.10425815076872,0.0879923082497765,0.0801609176245724,-0.0167138776267623,-0.105289213728015,-0.0326734526404079
"538","T4b",0.0587918580332574,0.33466132876741,0.233581978091263,0.136982025571371,0.178283979054372,0.0548385792507173,0.248127991804247,-0.0420604745874067,0.115769619219376,0.19167732136245,0.0498259861804936,0.0157405974031072,0.545358103587357,0.289992227619146
"539","T2a",-0.311715989570944,-0.257798880140531,-0.676744275905268,-0.375729052629978,-0.0901294324104294,-0.0819761152870637,-0.12782089102288,-0.17958566535805,-0.0750690360232156,0.216455583359692,0.0342243464347015,0.044633304712096,0.331223861467042,0.0704424706066411
"540","T5a",0.0265541917378533,0.365101378019777,-0.235288111326724,-0.299908175494472,-0.0150697349554484,0.00854119342465803,-0.236458361650671,-0.254600411171229,0.0461456684510543,-0.111766595839458,0.0171469894058379,-0.0142712841020317,0.265195487376764,0.0886760271269324
"541","T4b",0.0600820443252295,0.111745522042979,0.597042551970678,0.930733336379109,0.206942688411843,0.09775518169084,0.183415421034228,0.0545250290434066,-0.0761336400660086,-0.20155390399289,0.0425653068559179,0.0334342215613754,-0.540691570115882,-0.192453723220256
"542","T8a",-0.0428878671707825,-0.0163386216418104,-0.0329877323471973,-0.322620564288068,-0.11688823095627,-0.0339197110808681,-0.152570200193943,0.0705116551515642,0.0967019568116701,-0.176409816214803,-0.0546469270207167,-0.0497202962161741,0.192796340436487,0.376632538846769
"543","T7a",0.190062158490298,0.490650177116572,0.429588817836787,-0.12214875149961,0.106243039461556,-0.0161980520385196,0.0989851650192095,-0.15897181045182,-0.0201938003278378,0.0746643731168213,0.0304655290739217,0.0213244636551459,0.548685927338528,0.466910218700858
"544","T7a",0.327335973159083,0.354612172586349,0.790229373322924,0.484734852291028,0.0320377995219505,0.0255773193989672,0.0731153272185234,0.125575921626049,0.191299164039896,0.13462579057391,-0.000590718024741506,-0.00302844406572696,-0.0848152800525083,0.0459313635143638
"545","T7a",0.1810799177047,0.204328622750621,-0.869911592701385,-0.277630764455695,-0.0417819023004377,-0.251030294416003,-0.233658335097678,-0.0541886765379998,0.319090809064269,-0.0473670983620574,-0.0388688357351103,-0.0837958928936878,0.0509517460524174,0.292392452464165
"546","T8a",0.19868213136294,0.161859641774776,0.153001273558934,-0.0394046031221677,0.0956571047692982,-0.0328062187221585,-0.1124744362986,0.122329909986018,-0.0310790638232011,-0.0174602338728116,-0.123955889290254,-0.0415343444121331,-0.226708547563273,-0.0709214005327294
"547","T8b",0.143446738852377,0.238611840475305,-0.187067433163137,-0.4542614242356,0.0279098634389868,0.0617280745968553,0.0436379712580947,0.0326295836414871,-0.0471316143009738,0.173969121066716,0.119738290224914,0.0694785291406599,0.228703603012803,0.0666047702893182
"548","T8a",0.00425695222514164,-0.130581710989344,0.0937879815231943,0.353508010300078,0.040223029986139,0.0243063200119065,0.182464105232853,0.0787092363303576,0.00971302031433954,0.190859996634299,-0.16159247027566,-0.0344551191644282,-0.602193789393608,-0.552951721853584
"549","T7a",0.145856386333296,0.255985437900786,0.132631292271924,0.538875880853809,0.143841371887365,-0.135684428564292,0.107554935884323,0.343908474052167,-0.122168291790889,0.0593349017219,-0.132488678591315,0.0187191899158483,-0.308985639523458,-0.0434637398916445
"550","T4b",-0.0395979169471946,-0.485537106862544,-0.785527271507331,-0.557613230575066,-0.0600556186918917,-0.177184504548267,-0.161644247214814,-0.166693484211705,0.0805723047698846,0.0603598110759994,0.0749908941351943,-0.00895157037993608,0.851194092508926,0.579427091250324
"551","T2a",-0.159845837923059,-0.218412957735743,0.934774873256755,1.06156404380756,0.150233821443762,0.039825672892928,0.32719177721031,0.507012291656964,-0.0386864452617435,0.191355386459383,-0.103834578212138,0.00849542967854901,-1.08212379680383,-0.443541500379884
"552","T7a",-0.0876969390613656,-0.225773766302319,0.63305384367176,0.249538650985071,0.0580256804537338,0.0973678478270859,0.083126368751758,0.257032616618959,0.002719872303083,0.297637382136263,-0.139934888950608,-0.0131342207998578,0.148294934253859,-0.136368937003962
"553","T1b",-0.103806324672794,0.00390635010922459,-0.303873691286422,-0.0191707992319703,-0.0140546384957974,-0.0518510929898878,-0.076511668227359,-0.0494386677991623,0.0729954157895805,0.00691026756302663,0.0405425204321541,-0.0104266709507977,0.712508350706379,0.5418574017589
"554","T6a",-0.123085305798221,-0.410883681947388,-0.205593215189235,0.154292427493368,-0.150117639749464,-0.0900861267379811,-0.112805400660784,0.105240611945869,-0.0417045760533806,0.0559161309144705,-0.0232305412852417,0.00313648683347314,-0.180393150182124,0.15269018962715
"555","T7b",0.310495541752062,0.075700110162999,-0.355185596256027,0.358090733186066,0.0766331340075595,0.104621830248938,0.0876772367685635,-0.0494239635066558,-0.171239576479964,0.297696019258848,-0.0268666336894025,0.034117511388456,0.322747336799144,0.0569429973557542
"556","T8b",0.231801063643225,-0.0534799131657311,-0.502122096257743,-0.204623462057737,0.0550982028943893,-0.00889594517342437,0.110932529226195,-0.0990996258686485,0.116334427419638,-0.00396029225623088,-0.039970433731386,-0.0251443198122821,-0.0225408267458583,-0.196105002152725
"557","T7b",0.38753567271915,0.269163580430675,0.383971193428454,0.265421048905352,0.06749401213303,0.100107255633374,0.110226138496317,0.0274093057019433,0.0144617789252714,-0.0682310149579269,0.0462478951494242,-0.00137981120457308,0.304513284376352,0.183479850180173
"558","T7b",0.61463769601263,0.639739560336722,0.426090426955881,0.880051911099542,0.221225754596232,0.145158320708919,0.447888629826042,0.283882859534313,-0.341262026183047,-0.224139396727047,0.0896588063157681,0.0708949632309425,-0.693668396236272,-0.698707510151123
"559","T8a",0.136741690918309,-0.166830250309172,-0.338648762310274,0.37724990342309,-0.0629363919112748,-0.103895449903553,-0.03245939344222,0.0167677247520085,-0.0413308098106716,-0.198428261811199,0.0641184406915835,0.0214621147290793,-0.627884339957772,-0.470606562783254
"560","T4a",-0.170988885675959,-0.439106202051559,-0.579649297822183,-0.533341354086281,-0.169543838367554,-0.0180295336053893,-0.130020321445353,-0.172867689411311,0.1135023783777,0.0129924655679185,0.014902132003494,-0.034002194967289,0.548065629692448,0.113814564801215
"561","T2b",-0.344776022199356,-0.0696170980777998,0.568623415164395,0.1109032669618,-0.00777861579317782,0.0154678693070368,0.0198566361824937,0.0880138743663736,-0.141443362956242,-0.295323559791285,-0.0323388344423731,0.0102479982395394,-0.0246157827034312,-0.14516980538927
"562","T4a",-0.0792442313788917,-0.328368394480718,0.0263952723443846,0.87910696285812,0.057780168947033,-0.0917492021050698,0.0772680481541071,0.0470148341433037,-0.00678500333824819,0.0277575178357596,0.122566165020352,0.0258856637724546,-0.277105823571311,0.110248554317294
"563","T6b",0.212294589401313,0.234097255024442,0.839897093732482,0.991345017585987,0.0514420924845842,0.0791127202318034,0.155382829851568,0.318669238125328,-0.0150093417790816,-0.113978737588754,-0.0585683547331479,0.0227869532961411,-0.687347606196004,-0.378087665361022
"564","T5b",0.285280876808463,0.452953026429578,0.454005853720848,-0.105202789185033,0.000213566729853537,0.0846527529682881,0.028699040543236,-0.141790155357588,0.170519388238486,0.102852683623622,-0.0579585695840296,-0.0521982071447116,0.193227750416684,-0.0916058527881695
"565","T2a",-0.13007897573918,0.0149336051151102,0.592321353952599,0.79234368261239,0.183904892517641,0.117390294974482,0.108757660450969,0.0976216300725257,-0.042892382089044,0.353271227300123,-0.175183347574833,0.0247663951807989,-0.293908257236227,-0.485793506498164
"566","T8a",-0.160532528510858,-0.457264651779478,-0.48616519104756,0.323956031119547,-0.0534947501007898,0.0648949783127153,0.0251555345054211,0.034644476951728,0.0153463206206277,-0.0611527816047752,0.10494975197603,0.0144496568001426,0.136769805454197,-0.0337401630679427
"567","T1a",-0.059633604786254,-0.262840730029553,-0.1005261055997,-0.313787907679933,-0.0377857009121539,-0.00936730853541252,-0.150943871022881,-0.228173967791996,-0.00808969662537659,0.0843478752272488,-0.05447868017902,-0.0312098298508251,-0.220416589281267,-0.354844771621908
"568","T3b",-0.0384452264205118,0.309915491647354,0.105068282650062,-0.245684537171387,-0.0443697558018148,-0.0396653605985877,-0.188043411671126,-0.235086877399428,0.126448195560466,0.20224062308738,0.210301067253963,-0.00371482603210257,0.46806648853294,0.354379886193156
"569","T2a",-0.0624806784815118,-0.467306178167188,-1.06640737401356,-0.656195983083338,-0.035263302384278,0.00620512901445367,-0.0128022509782101,0.0290169122034659,-0.0707958104560308,0.122680422085682,-0.0286703472572921,-0.0103047234366573,0.332325633780105,0.210231361737069
"570","T1a",-0.0146502132836657,-0.623119518948155,-0.511872257732143,-0.139606909507098,0.102004008586501,0.0481325177344435,-0.0393280942573962,0.100390652555721,-0.14074731521459,0.288493490795474,0.0722847975202969,0.0591647598926049,0.4173078905622,0.117832476924623
"571","T4b",-0.160948476597723,0.0141744270480093,0.489474067670519,0.321254974479577,0.184560139712996,0.0610752929962797,0.220300627271762,0.225138897087367,-0.0742284412015903,-0.168285877093609,0.0636964202587674,0.0376459058282461,0.136750364193566,0.312735678169873
"572","T5b",0.218045264288143,0.878975970295449,0.461066486825882,0.0680641897490102,-0.110179582911005,-0.017839541107587,-0.0128438332729789,-0.246788929104119,-0.110502087057853,-0.225212263682158,0.00120858322406832,-0.0397898587612749,0.975845791325487,0.406618220175671
"573","T5b",0.28909091111222,1.70252545567876,1.64901640285823,0.89869629909557,0.0490335787615944,0.12207775414047,0.235245690931055,0.100787814316614,-0.0106398427233619,0.0519394580029635,-0.0995299108413476,0.00191795548617123,-0.501214466655309,-0.289772719068666
"574","T8a",0.354183604289906,0.243819319405045,0.636016413451241,0.042230741571871,0.128472801515761,-0.00546980269161113,0.0560624205680731,0.0414921284588274,-0.183073475967351,-0.0283250349194145,0.0635740715574465,0.0288572402398496,0.121600452940583,0.231887594806465
"575","T6b",0.00577000423484041,0.0956843483174262,0.735834194166491,1.0221904157187,-0.0319451087369026,0.13573859027334,0.302178680577723,0.180887660107045,-0.0264949101479477,-0.0201538831032551,0.00328575206438327,0.0184128450416266,-0.486060493357418,-0.332413599243724
"576","T2b",-0.0714526515264866,-0.700129329014246,-0.240050102540866,-0.109170983476131,-0.125261794867279,0.0439716112952114,0.136732712937044,0.233950730703499,-0.0106064982929909,-0.00970054275955327,-0.0659730186951472,-0.013603019399684,-0.561990088553244,-0.22662976542539
"577","T5b",0.229573033278022,0.318680609656415,0.307637114941385,0.107364430051002,0.0629448906389454,-0.06438559910976,0.133654821725464,0.0601295585500758,-0.175027965361724,-0.308355580487442,0.0414651719120356,0.0683225227872016,-0.126206139213185,0.210766252304231
"578","T4b",-0.0167217441415674,0.3659712678731,-0.177000824680552,0.160256310241117,-8.32912350462022e-05,0.0871114124698406,0.0712888886228351,0.0200616503816444,0.0815497999006988,-0.0143486005202326,0.103960818800701,-0.0107927775291675,-0.445036555108938,-0.0277631719659225
"579","T8a",0.221844441647378,0.356795974454345,0.209789264243598,0.572258785873437,0.177082688146299,0.112468489273585,0.238256812531369,0.227298539179796,-0.0430316640381697,0.15106204455004,0.00389208264667327,0.0366392269266799,0.354872803849496,0.538547415291402
"580","T5a",0.0533984100039046,0.367844494568308,0.258106930585595,0.195247952401173,0.0700559893834588,-0.0994794758372311,0.0684287706195815,0.185734126438456,0.137791661641482,-0.105233703160752,-0.189460947048961,-0.0638221912698503,-0.34601808882859,-0.193992653024168
"581","T8b",0.209282923480696,-0.368459458621325,0.311585913855678,0.465519555133303,0.122678592196264,0.0642152934129069,0.115883741606979,0.178679051365713,-0.0410609632315052,-0.0560047415388662,-0.105316587333857,0.0162601910150199,-0.318609432693882,0.25667083626062
"582","T4a",-0.13026597828397,-0.701907286094054,-0.429407710216272,-0.244261343416764,-0.0860805623802219,-0.0697367358539705,-0.0206657752853187,-0.0842970509301153,-0.120062405038801,0.154982146595875,0.052976037857109,0.037784464108567,0.345387483579833,0.26393697851987
"583","T2a",-0.126603131996606,-0.378923065601581,-0.165496904868476,0.586319487823139,0.00851200169901162,0.174748829605807,0.257616648813227,0.0888305059709622,0.00535943298618576,0.311358278389553,-0.0764220668258764,0.0150056077345993,-0.475313241039582,-0.232269601158021
"584","T5a",0.0376351185594288,0.148306384104341,0.358837527996166,0.300724143250489,0.033014199620682,-0.0981161639843564,0.0964952827430853,0.0330876923612023,0.049042289693639,0.0916627744809396,-0.128631044591079,-0.0127328344427104,0.146364755203712,-0.315925331056778
"585","T4a",-0.207374664109835,0.0653944434049258,0.202043841150891,0.244731083904131,0.0220239914855466,-0.0919617388586248,-0.0770268979751115,-0.206921317316901,0.15799421022801,-0.0696164791708195,0.0761032142120657,-0.047381043301406,0.0301051201877464,0.329294555976315
"586","T3b",-0.14494307604409,0.395887149937362,0.190516614694881,-0.0229206020889048,0.0359051625059778,0.173055107589646,0.187947223162212,0.0212658432195457,-0.0365999544336591,0.0696022285182845,0.103990311547295,0.0345862248275811,-0.267237660193378,-0.232416923839764
"587","T4a",-1.55178744612461e-05,0.0563272047764485,0.0902701028364699,0.0948684610136944,0.0335679703728117,0.0580568971696579,0.104966937153644,-0.0206374163889479,-0.239463828281027,-0.118654421295977,0.0100690311913125,0.0752631694699032,-0.175273930766765,-0.0379759476212307
"588","T3a",-0.0545515344502947,0.141964726344632,-0.701482709118338,-0.0809951870252918,0.0354951573899319,0.00531570487212386,-0.0249551162156967,-0.20379598979725,0.264827820328408,0.0574136590413381,0.0299081662836578,-0.0299523497192521,0.172420692688085,-0.13175270158166
"589","T2a",-0.505865710095375,-0.119758634659812,-0.344076830689975,-0.421146419706806,-0.177441192266673,-0.0762225179434596,-0.256649196433185,-0.163099736787457,0.449207358084333,0.156945238210055,0.00322877089226904,-0.114619988335077,0.578971591793556,0.257053849695102
"590","T7b",-0.049160031718316,0.155788408210214,0.371670829887089,0.853654963944067,0.000630504274229522,0.100757795286913,0.0288797312994261,0.163575079347065,0.193145922368397,-0.0183869135925201,0.0176844476533836,-0.029467566935881,0.013360127242954,0.301593590210896
"591","T3b",0.0910925452540383,0.183263546906701,0.293836946973281,-0.210093017631711,0.0177098210735048,-0.0852516612806137,0.0197892817348711,0.028528613061118,-0.0556880296995337,0.0579351803199332,-0.0111872335961175,0.0188928116259335,-0.369454006530259,-0.102139086511265
"592","T5b",0.457833171337122,-0.0790238611953473,0.255341444811779,0.794900246636073,0.267880376027016,0.138523358363445,0.278656883110866,0.194216681715758,-0.0742790435465821,0.193129280992042,-0.0741073053671747,0.056296300926412,0.185736209626084,0.297167857511716
"593","T3b",-0.143147407708568,-0.11952408569532,0.0800733474687172,-0.594528592371949,0.0486949802794945,-0.0737071356450945,-0.0904997740417394,-0.0297167317102459,-0.0823713686048836,-0.141437800154579,0.0751174187463579,0.00866712854816028,-0.0942000939080912,-0.07094500291287
"594","T1b",0.0041436982893264,0.318855426264548,-0.218869434141078,0.0072605291432634,0.018941971202303,-0.135395617064398,-0.0740917747890429,-0.0408240163660014,0.0504962936617658,-0.224685030828632,0.0736575039495078,0.00496290800641543,0.43539545154666,0.285253196958114
"595","T7a",0.195750728076301,0.684456791813065,0.70989106391877,0.298416415012294,0.113336071709753,0.0611613780617729,0.0414096570270387,0.0851818750987712,0.143653678146855,-0.0726978710822158,-0.141921214297016,-0.0311300683062557,-1.1239091699439,-0.654699662266069
"596","T8b",0.248077655926447,0.263168550329892,-1.1998014900789,-1.03384965839762,-0.272129282787399,-0.225299544334625,-0.216102036555625,-0.00567514649125192,-0.148456823099376,-0.00825589871152718,0.13456422667328,0.0358709422476728,0.323973878847106,0.142634159263563
"597","T6a",0.350875244790538,-0.102379252103173,1.21409495711207,0.619225001456374,0.336830717251983,0.356540693686797,0.350067595998715,0.129162018462476,-0.275896621708039,0.0209451045596035,-0.158851575888232,0.0687870672730997,-0.721248042311926,-0.426692947838525
"598","T2b",-0.182628707963095,-0.974750550266358,-0.778444075924996,-0.109600061814985,0.0270532003853261,-0.0121878564024903,0.00323968345344671,0.0335926328115144,-0.353472345426467,0.168243576121897,0.0729590363803856,0.0710976306421916,0.381807981021816,0.0204131911850683
"599","T4a",-0.196993944374928,-0.284019313081105,-1.03185709163237,-0.743938060041677,-0.0120481577468092,0.0630081861944629,-0.0395653046107727,-0.217117421189073,0.040324593502738,-0.0142709041520454,0.0963950757246448,-0.00638917510836893,0.287116216558944,-0.0637787558361824
"600","T5b",0.37172675059288,-0.607254237755186,0.463233547993853,0.701119298556665,0.152005123815262,0.270876685930256,0.225818265176711,0.155768147211694,-0.264239469396182,0.138060186948088,1.50264562052763e-05,0.0683118560378089,-0.344604644516208,-0.243708576317501
"601","T7a",-0.0605534613485948,-0.19649845162516,-0.0951321131989127,-0.0630858674652697,-0.0741528326987657,-0.111522113255619,-0.0982090646075724,0.00388349100694266,-0.0183981532003621,0.106278223589491,-0.0543585473272747,-0.00473548311767442,0.22119841565882,0.0868970470667367
"602","T4a",0.0230107791954214,-0.285597144588428,0.155718853165399,-0.394466745013459,0.0671340174281368,0.0817202544433157,0.0327322495934448,0.00689061270834733,0.0997137805182081,-0.0649236379858392,-0.0043877087816706,-0.0146841847681025,-0.0641690211629979,0.0226146995852785
"603","T5a",-0.00099099715373778,-0.0372953429373305,0.410199489320879,-0.0429684959782467,0.0461614141648543,-0.0497549950340314,-0.00212354284661236,0.238134340738596,-0.217516268730418,-0.194713713707526,-0.037533891108351,0.00471610114566238,-0.0591278692652169,-0.162880418282571
"604","T1a",-0.227112279388374,-0.226589500501693,-1.07998046472769,-0.135849060269795,-0.131836752625857,-0.186838241491094,-0.117045815650761,-0.0317213606261294,0.104641702908048,-0.0865145341809705,-0.0877932971771631,-0.0393812236429239,0.247282355583373,-0.0322171353860213
"605","T8b",0.0633017944436438,-0.0353804338283834,-0.636248917953672,-0.863394654612063,-0.186150984091274,-0.0886463629553389,-0.126573323477631,-0.0243656186098096,0.0566866648553537,-0.132333307997821,0.128297841368559,-0.0178447300839547,0.35436048231535,-0.0279543428016968
